No EMPRE|VALOR SUB|TRAB F|TRAB M|CIUDAD|CIIU|DESCRIPCION|
1.0|0.0|1.0|0.0|BUCARAMANGA|4729|COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP- EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|942500.0|24.0|0.0|SOCHA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|72500.0|1.0|1.0|SAN MIGUEL DE SEMA|8415|ACTIVIDADES DE LOS OTROS ORGANOS DE CONTROL|
2.0|145000.0|1.0|10.0|GUATEQUE|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|108750.0|0.0|3.0|SANTAFE DE BOGOTA|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
1.0|36250.0|2.0|1.0|TIBASOSA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|36250.0|0.0|2.0|ITAGUI|1020|PROCESAMIENTO Y CONSERVACION DE FRUTAS- LEGUMBRES- HORTALIZAS Y TUBERCULOS|
1.0|72500.0|1.0|5.0|SANTA MARIA|4112|CONSTRUCCION DE EDIFICIOS NO RESIDENCIALES|
3.0|108750.0|1.0|8.0|SOGAMOSO|2592|TRATAMIENTO Y REVESTIMIENTO DE METALES- MECANIZADO|
3.0|2863750.0|11.0|115.0|PAIPA|4321|INSTALACIONES ELECTRICAS|
2.0|471250.0|2.0|9.0|PAZ DEL RIO|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|1232500.0|3.0|27.0|SOGAMOSO|2393|FABRICACION DE OTROS PRODUCTOS DE CERAMICA Y PORCELANA|
1.0|72500.0|0.0|1.0|GUATEQUE|1104|ELABORACION DE BEBIDAS NO ALCOHOLICAS- PRODUCCION DE AGUAS MINERALES Y DE OTRAS AGUAS EMBOTELLADAS|
1.0|435000.0|10.0|7.0|SOGAMOSO|1101|DESTILACION- RECTIFICACION Y MEZCLA DE BEBIDAS ALCOHOLICAS|
1.0|0.0|2.0|0.0|TASCO|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|326250.0|5.0|10.0|SANTA ROSA DE VITERBO|4729|COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|72500.0|1.0|0.0|MEDELLIN|2100|FABRICACION DE PRODUCTOS FARMACEUTICOS- SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO|
1.0|362500.0|27.0|3.0|MIRAFLORES|8129|OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS E INSTALACIONES INDUSTRIALES|
4.0|253750.0|9.0|9.0|SOGAMOSO|7810|ACTIVIDADES DE AGENCIAS DE EMPLEO|
1.0|83400.0|1.0|1.0|SOTAQUIRA|0129|OTROS CULTIVOS PERMANENTES NCP|
1.0|0.0|1.0|1.0|BOAVITA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|0.0|0.0|0.0|NUEVO COLON|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|0.0|0.0|2.0|FLORIDABLANCA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|0.0|0.0|0.0|CHIQUINQUIRA|4330|TERMINACION Y ACABADO DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
1.0|108750.0|1.0|2.0|CHINAVITA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
2.0|72500.0|0.0|7.0|GUATEQUE|4112|CONSTRUCCION DE EDIFICIOS NO RESIDENCIALES|
1.0|0.0|0.0|0.0|SORACA|2392|FABRICACION DE MATERIALES DE ARCILLA PARA LA CONSTRUCCION|
1.0|72500.0|0.0|1.0|NEIVA|1811|ACTIVIDADES DE IMPRESION|
1.0|181250.0|21.0|1.0|CALI|9609|OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NCP|
1.0|942500.0|10.0|11.0|PAIPA|4631|COMERCIO AL POR MAYOR DE PRODUCTOS ALIMENTICIOS|
1.0|0.0|0.0|0.0|MEDELLIN|1200|ELABORACION DE PRODUCTOS DE TABACO|
1.0|253750.0|2.0|3.0|VIRACACHA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
2.0|36250.0|2.0|1.0|VILLA DE LEYVA|6613|OTRAS ACTIVIDADES RELACIONADAS CON EL MERCADO DE VALORES|
1.0|108750.0|4.0|2.0|TIBASOSA|1020|PROCESAMIENTO Y CONSERVACION DE FRUTAS- LEGUMBRES- HORTALIZAS Y TUBERCULOS|
1.0|0.0|3.0|7.0|PUERTO BOYACA|6010|ACTIVIDADES DE PROGRAMACION Y TRANSMISION EN EL SERVICIO DE RADIODIFUSION SONORA|
1.0|36250.0|1.0|0.0|YOPAL|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
1.0|217500.0|2.0|12.0|CERINZA|1040|ELABORACION DE PRODUCTOS LACTEOS|
1.0|18451250.0|23.0|454.0|SANTAFE DE BOGOTA|2431|FUNDICION DE HIERRO Y DE ACERO|
1.0|0.0|1.0|0.0|TOCA|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
2.0|507500.0|9.0|3.0|CHIVOR|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|72500.0|0.0|1.0|DUITAMA|6399|OTRAS ACTIVIDADES DE SERVICIO DE INFORMACION NCP|
1.0|0.0|0.0|0.0|GARAGOA|6910|ACTIVIDADES JURIDICAS|
1.0|36250.0|1.0|0.0|SOGAMOSO|4665|COMERCIO AL POR MAYOR DE DESPERDICIOS- DESECHOS Y CHATARRA|
2.0|108750.0|3.0|10.0|SOGAMOSO|2829|FABRICACION DE OTROS TIPOS DE MAQUINARIA Y EQUIPO DE USO ESPECIAL NCP|
1.0|0.0|0.0|1.0|TINJACA|4799|OTROS TIPOS DE COMERCIO AL POR MENOR NO REALIZADO EN ESTABLECIMIENTOS- PUESTOS DE VENTA O MERCADOS|
1.0|0.0|0.0|0.0|TOTA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|145000.0|7.0|5.0|SANTA ROSA DE VITERBO|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
1.0|435000.0|1.0|4.0|CHITARAQUE|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|72500.0|1.0|2.0|NOBSA|6130|ACTIVIDADES DE TELECOMUNICACION SATELITAL|
1.0|72500.0|1.0|0.0|VENTAQUEMADA|6020|ACTIVIDADES DE PROGRAMACION Y TRANSMISION DE TELEVISION|
1.0|0.0|0.0|1.0|GACHANTIVA|6190|OTRAS ACTIVIDADES DE TELECOMUNICACIONES|
1.0|0.0|0.0|3.0|FACATATIVA|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
1.0|41700.0|0.0|1.0|SUTAMARCHAN|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
1.0|72500.0|0.0|2.0|RAMIRIQUI|4759|COMERCIO AL POR MENOR DE OTROS ARTICULOS DOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|1.0|SANTANA|0020|PENSIONADOS|
1.0|290000.0|3.0|10.0|SORACA|4632|COMERCIO AL POR MAYOR DE BEBIDAS Y TABACO|
1.0|36250.0|0.0|2.0|BELEN|4330|TERMINACION Y ACABADO DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
1.0|0.0|1.0|2.0|MEDELLIN|6209|OTRAS ACTIVIDADES DE TECNOLOGIAS DE INFORMACION Y ACTIVIDADES DE SERVICIOS INFORMATICOS|
1.0|0.0|0.0|0.0|SAMACA|7112|ACTIVIDADES DE INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|217500.0|0.0|5.0|TOCA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|0.0|1.0|1.0|MIRAFLORES|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|4.0|NOBSA|4220|CONSTRUCCION DE PROYECTOS DE SERVICIO PUBLICO|
1.0|0.0|0.0|6.0|RIONEGRO|0141|CRIA DE GANADO BOVINO Y BUFALINO|
1.0|108750.0|1.0|1.0|CHIQUINQUIRA|8530|ESTABLECIMIENTOS QUE COMBINAN DIFERENTES NIVELES DE EDUCACION|
2.0|217500.0|5.0|1.0|SOGAMOSO|9601|LAVADO Y LIMPIEZA- INCLUSO LA LIMPIEZA EN SECO- DE PRODUCTOS TEXTILES Y DE PIEL|
1.0|145000.0|0.0|6.0|PAIPA|3120|FABRICACION DE COLCHONES Y SOMIERES|
1.0|0.0|1.0|1.0|FIRAVITOBA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|761250.0|15.0|34.0|TIBASOSA|9312|ACTIVIDADES DE CLUBES DEPORTIVOS|
1.0|1740000.0|32.0|12.0|TUNJA|8423|ORDEN PUBLICO Y ACTIVIDADES DE SEGURIDAD|
1.0|72500.0|2.0|2.0|MONIQUIRA|4723|COMERCIO AL POR MENOR DE CARNES (INCLUYE AVES DE CORRAL)- PRODUCTOS CARNICOS- PESCADOS Y PRODUCTOS DE MAR- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|1.0|3.0|SUTAMARCHAN|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|0.0|0.0|1.0|MEDELLIN|2790|FABRICACION DE OTROS TIPOS DE EQUIPO ELECTRICO NCP|
1.0|0.0|0.0|0.0|SABOYA|0000|NO DEFINIDA ACTIVIDAD ECONOMICA|
1.0|0.0|0.0|1.0|SATIVANORTE|0000|NO DEFINIDA ACTIVIDAD ECONOMICA|
1.0|36250.0|0.0|2.0|DUITAMA|4789|COMERCIO AL POR MENOR DE OTROS PRODUCTOS EN PUESTOS DE VENTA MOVILES|
1.0|0.0|3.0|11.0|SANTA MARIA|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
1.0|362500.0|0.0|0.0|TOCA|1040|ELABORACION DE PRODUCTOS LACTEOS|
2.0|1123750.0|22.0|26.0|SOGAMOSO|1690|FABRICACION DE OTROS PRODUCTOS DE MADERA- FABRICACION DE ARTICULOS DE CORCHO- CESTERIA Y ESPARTERIA|
1.0|36250.0|2.0|2.0|TUNJA|2819|FABRICACION DE OTROS TIPOS DE MAQUINARIA Y EQUIPO DE USO GENERAL NCP|
1.0|72500.0|3.0|7.0|VILLA DE LEYVA|8559|OTROS TIPOS DE EDUCACION NCP|
1.0|0.0|0.0|19.0|FLORENCIA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|0.0|0.0|1.0|ARCABUCO|4520|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|
1.0|72500.0|2.0|0.0|MEDELLIN|4645|COMERCIO AL POR MAYOR DE PRODUCTOS FARMACEUTICOS- MEDICINALES- COSMETICOS Y DE TOCADOR|
1.0|253750.0|3.0|0.0|SOATA|6910|ACTIVIDADES JURIDICAS|
1.0|181250.0|2.0|0.0|GARAGOA|5511|ALOJAMIENTO EN HOTELES|
1.0|72500.0|1.0|2.0|PAZ DEL RIO|1910|FABRICACION DE PRODUCTOS DE HORNOS DE COQUE|
1.0|72500.0|0.0|1.0|OTANCHE|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
1.0|72500.0|1.0|1.0|MEDELLIN|2029|FABRICACION DE OTROS PRODUCTOS QUIMICOS NCP|
1.0|108750.0|4.0|1.0|SIACHOQUE|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|108750.0|1.0|0.0|CHITARAQUE|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|2501250.0|55.0|53.0|PAIPA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|688750.0|5.0|16.0|NOBSA|7730|ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA- EQUIPO Y BIENES TANGIBLES NCP|
1.0|0.0|1.0|0.0|SORACA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|0.0|0.0|0.0|PAEZ|7730|ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA- EQUIPO Y BIENES TANGIBLES NCP|
1.0|36250.0|1.0|2.0|PACHAVITA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|36250.0|1.0|0.0|MIRAFLORES|8622|ACTIVIDADES DE LA PRACTICA ODONTOLOGICA|
1.0|166800.0|2.0|4.0|DUITAMA|0142|CRIA DE CABALLOS Y OTROS EQUINOS|
1.0|290000.0|0.0|7.0|PAIPA|8130|ACTIVIDADES DE PAISAJISMO Y SERVICIOS DE MANTENIMIENTO CONEXOS|
1.0|0.0|1.0|0.0|SOGAMOSO|9312|ACTIVIDADES DE CLUBES DEPORTIVOS|
1.0|145000.0|1.0|3.0|TIBASOSA|7020|ACTIVIDADES DE CONSULTARIA DE GESTION|
1.0|253750.0|2.0|1.0|GARAGOA|1040|ELABORACION DE PRODUCTOS LACTEOS|
1.0|181250.0|1.0|11.0|CUCUTA|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|0.0|0.0|1.0|VILLA DE LEYVA|0020|PENSIONADOS|
1.0|0.0|0.0|0.0|PUERTO BERRIO|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|72500.0|1.0|1.0|SUTAMARCHAN|6494|OTRAS ACTIVIDADES DE DISTRIBUCION DE FONDOS|
1.0|145000.0|1.0|0.0|CIENEGA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|0.0|1.0|1.0|BARBOSA|5513|ALOJAMIENTO EN CENTROS VACACIONALES|
1.0|968310.0|2.0|1.0|NOBSA|1102|ELABORACION DE BEBIDAS FERMENTADAS NO DESTILADAS|
1.0|0.0|2.0|0.0|COMBITA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|435000.0|5.0|13.0|TENJO|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
9.0|13340000.0|88.0|406.0|TUNJA|6190|OTRAS ACTIVIDADES DE TELECOMUNICACIONES|
1.0|1631250.0|9.0|49.0|PAUNA|4210|CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL|
13.0|29253750.0|1237.0|388.0|SOGAMOSO|8522|EDUCACION MEDIA ACADEMICA|
8.0|290000.0|6.0|7.0|SANTAFE DE BOGOTA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
1.0|978750.0|20.0|22.0|SANTAFE DE BOGOTA|5513|ALOJAMIENTO EN CENTROS VACACIONALES|
7.0|833750.0|8.0|18.0|TUNJA|4690|COMERCIO AL POR MAYOR NO ESPECIALIZADO|
1.0|0.0|0.0|1.0|MONIQUIRA|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
1.0|290000.0|3.0|16.0|MIRAFLORES|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
2.0|250200.0|1.0|5.0|IZA|0143|CRIA DE OVEJAS Y CABRAS|
1.0|616250.0|3.0|17.0|OICATA|2392|FABRICACION DE MATERIALES DE ARCILLA PARA LA CONSTRUCCION|
3.0|458700.0|2.0|7.0|SAN MIGUEL DE SEMA|0143|CRIA DE OVEJAS Y CABRAS|
1.0|181250.0|2.0|5.0|YOPAL|9529|MANTENIMIENTO Y REPARACION DE OTROS EFECTOS PERSONALES Y ENSERES DOMESTICOS|
2.0|36250.0|3.0|1.0|VILLA DE LEYVA|7310|PUBLICIDAD|
2.0|108750.0|5.0|0.0|GARAGOA|8622|ACTIVIDADES DE LA PRACTICA ODONTOLOGICA|
2.0|36250.0|3.0|5.0|PUERTO BOYACA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
14.0|5763750.0|118.0|115.0|PAIPA|5511|ALOJAMIENTO EN HOTELES|
1.0|435000.0|9.0|15.0|BOAVITA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
10.0|2001600.0|8.0|41.0|SANTAFE DE BOGOTA|0143|CRIA DE OVEJAS Y CABRAS|
1.0|471250.0|2.0|1.0|TUTA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|0.0|2.0|0.0|GAMEZA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|108750.0|6.0|9.0|GAMEZA|1040|ELABORACION DE PRODUCTOS LACTEOS|
12.0|616250.0|13.0|33.0|DUITAMA|4721|COMERCIO AL POR MENOR DE PRODUCTOS AGRICOLAS PARA EL CONSUMO EN ESTABLECIMIENTOS ESPECIALIZADOS|
3.0|1084200.0|7.0|34.0|TUNJA|0129|OTROS CULTIVOS PERMANENTES NCP|
1.0|217500.0|4.0|0.0|COTA|2023|FABRICACION DE JABONES Y DETERGENTES- PREPARADOS PARA LIMPIAR Y PULIR- PERFUMES Y PREPARADOS DE TOCADOR|
9.0|253750.0|6.0|17.0|SANTAFE DE BOGOTA|6209|OTRAS ACTIVIDADES DE TECNOLOGIAS DE INFORMACION Y ACTIVIDADES DE SERVICIOS INFORMATICOS|
1.0|471250.0|0.0|9.0|AGUACHICA|4210|CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL|
2.0|145000.0|2.0|2.0|SANTAFE DE BOGOTA|2229|FABRICACION DE ARTICULOS DE PLASTICO NCP|
2.0|0.0|3.0|1.0|MONIQUIRA|6920|ACTIVIDADES DE CONTABILIDAD- TENEDURIA DE LIBROS- AUDITORIA FINANCIERA Y ASESORIA TRIBUTARIA|
1.0|108750.0|2.0|11.0|MARIPI|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
6.0|688750.0|16.0|4.0|PUERTO BOYACA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|0.0|1.0|0.0|CHITA|8521|EDUCACION BASICA SECUNDARIA|
4.0|583800.0|1.0|32.0|SANTAFE DE BOGOTA|0144|CRIA DE GANADO PORCINO|
1.0|0.0|0.0|0.0|SATIVANORTE|7020|ACTIVIDADES DE CONSULTARIA DE GESTION|
3.0|3335000.0|71.0|25.0|CHIQUINQUIRA|8699|OTRAS ACTIVIDADES DE ATENCION DE LA SALUD HUMANA|
5.0|145000.0|5.0|9.0|VILLA DE LEYVA|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|0.0|0.0|1.0|CHIVOR|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|0.0|2.0|2.0|ZETAQUIRA|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
2.0|507500.0|0.0|13.0|ENVIGADO|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
1.0|0.0|0.0|1.0|GAMEZA|4923|TRANSPORTE DE CARGA POR CARRETERA|
9.0|1196250.0|14.0|276.0|SANTAFE DE BOGOTA|4659|COMERCIO AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO NCP|
5.0|580000.0|13.0|14.0|SOGAMOSO|4649|COMERCIO AL POR MAYOR DE OTROS UTENSILIOS DOMESTICOS NCP|
2.0|580000.0|6.0|8.0|SAMACA|1081|ELABORACION DE PRODUCTOS DE PANADERIA|
9.0|3407500.0|31.0|75.0|SOGAMOSO|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
1.0|0.0|0.0|1.0|CALI|6201|ACTIVIDADES DE DESARROLLO DE SISTEMAS INFORMATICOS (PLANIFICACION- ANALISIS- DISEÑ- PROGRAMACION- PRUEBAS)|
1.0|326250.0|3.0|7.0|SOCHA|1011|PROCESAMIENTO Y CONSERVACION DE CARNE Y PRODUCTOS CARNICOS|
1.0|0.0|0.0|0.0|BARRANCABERMEJA|2592|TRATAMIENTO Y REVESTIMIENTO DE METALES- MECANIZADO|
1.0|0.0|0.0|3.0|GACHANTIVA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|0.0|0.0|1.0|SIACHOQUE|2100|FABRICACION DE PRODUCTOS FARMACEUTICOS- SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO|
2.0|108750.0|0.0|3.0|DUITAMA|4329|OTRAS INSTALACIONES ESPECIALIZADAS|
5.0|435000.0|7.0|13.0|SOGAMOSO|4741|COMERCIO AL POR MENOR DE COMPUTADORES- EQUIPOS PERIFERICOS- PROGRAMAS DE INFORMATICA Y EQUIPOS DE TELECOMUNICACIONES EN ESTABLECIMIENTOS ESPECIALIZADOS|
4.0|2428750.0|46.0|28.0|DUITAMA|8521|EDUCACION BASICA SECUNDARIA|
1.0|0.0|1.0|3.0|TUTA|6120|ACTIVIDADES DE TELECOMUNICACIONES INALAMBRICAS|
7.0|7975000.0|448.0|444.0|SANTAFE DE BOGOTA|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
1.0|108750.0|1.0|1.0|CALI|3514|COMERCIALIZACION DE ENERGIA ELECTRICA|
13.0|1160000.0|39.0|10.0|TUNJA|8692|ACTIVIDADES DE APOYO TERAPEUTICO|
1.0|36250.0|0.0|1.0|CUITIVA|9103|ACTIVIDADES DE JARDINES BOTANICOS- ZOOLOGICOS Y RESERVAS NATURALES|
3.0|471250.0|1.0|16.0|MARIPI|0820|EXTRACCION DE ESMERALDAS- PIEDRAS PRECIOSAS Y SEMIPRECIOSAS|
1.0|0.0|0.0|0.0|TENZA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|72500.0|0.0|1.0|VILLA DE LEYVA|5223|ACTIVIDADES DE AEROPUERTOS- SERVICIOS DE NAVEGACION AEREA Y DEMAS ACTIVIDADES CONEXAS AL TRANSPORTE AEREO|
1.0|166800.0|0.0|5.0|PUERTO BOYACA|0129|OTROS CULTIVOS PERMANENTES NCP|
1.0|181250.0|14.0|12.0|MONIQUIRA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|0.0|1.0|1.0|TINJACA|9312|ACTIVIDADES DE CLUBES DEPORTIVOS|
1.0|72500.0|0.0|1.0|SABANA DE TORRES|3312|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE MAQUINARIA Y EQUIPO|
3.0|108750.0|1.0|4.0|AQUITANIA|4773|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES- COSMETICOS Y ARTICULOS DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS|
3.0|36250.0|3.0|3.0|PAIPA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
3.0|616250.0|2.0|11.0|DUITAMA|1090|ELABORACION DE ALIMENTOS PREPARADOS PARA ANIMALES|
3.0|217500.0|6.0|0.0|ARCABUCO|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
2.0|2066250.0|11.0|54.0|PEREIRA|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
1.0|36250.0|6.0|1.0|PAZ DEL RIO|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
1.0|471250.0|14.0|4.0|SAN PABLO DE BORBUR|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
1.0|0.0|0.0|4.0|OTANCHE|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
5.0|580000.0|5.0|10.0|SANTAFE DE BOGOTA|6494|OTRAS ACTIVIDADES DE DISTRIBUCION DE FONDOS|
1.0|72500.0|0.0|1.0|CHIVATA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|0.0|1.0|0.0|SANTAFE DE BOGOTA|7410|ACTIVIDADES ESPECIALIZADAS DE DISEÑ|
1.0|0.0|8.0|21.0|BELENCITO|2410|INDUSTRIAS BASICAS DE HIERRO Y DE ACERO|
1.0|36250.0|0.0|2.0|SIMIJACA|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
2.0|725000.0|26.0|2.0|PUERTO BOYACA|9609|OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NCP|
2.0|41700.0|0.0|5.0|SANTAFE DE BOGOTA|0119|OTROS CULTIVOS TRANSITORIOS NCP|
5.0|471250.0|12.0|5.0|SANTAFE DE BOGOTA|8129|OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS E INSTALACIONES INDUSTRIALES|
1.0|1015000.0|14.0|10.0|MEDELLIN|8299|OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS NCP|
1.0|0.0|0.0|1.0|GUATEQUE|6621|ACTIVIDADES DE AGENTES Y CORREDORES DE SEGUROS|
2.0|0.0|1.0|1.0|CHINAVITA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
